conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1867947855119581624,Sun Dec 15 17:07:04 +0000 2024,0,@kegblgnunfaedh Wkwkwk tenang pajak 2025 akan naik seluruh infrastruktur di indonesia bakal kebagian rapih kok ,1868342019950858708,,kegblgnunfaedh,in,Indonesia,0,0,0,https://x.com/rudeyrn/status/1868342019950858708,115904154,rudeyrn
1868340517299454068,Sun Dec 15 17:01:06 +0000 2024,0,Pajak naik terus gaji ga naik² lu pada mau kurangin populasi manusia di Indon kah?,1868340517299454068,,,in,Ethan Renjiro Sagala,0,1,0,https://x.com/gojoeu/status/1868340517299454068,4140497712,gojoeu
1868114330618929319,Sun Dec 15 17:00:52 +0000 2024,0,@MyYunieyusuf519 Keren pak wapres dari pajak Pi network aja nanti dah bisa bantu negara bulan depan pajak naik 2%jadi 12 % ,1868340461926297770,,MyYunieyusuf519,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/AAGunawan79/status/1868340461926297770,1469518020124962818,AAGunawan79
1868339325639033012,Sun Dec 15 16:56:21 +0000 2024,0,orang indonesia uangnya pada banyak ya pajak naik dan ada tambahan pajak pada diem2 aja,1868339325639033012,,,in,"Jakarta, kadang Bandung",0,0,0,https://x.com/dionduren/status/1868339325639033012,41801181,dionduren
1868272350455894298,Sun Dec 15 16:43:57 +0000 2024,0,@vuirtal Iya katanya mau naik semua terus ada pajak apa lagi tuh yaa ,1868336205261390174,,vuirtal,in,,0,0,0,https://x.com/qkicil/status/1868336205261390174,1252849008256548865,qkicil
1868332533756338187,Sun Dec 15 16:29:22 +0000 2024,0,Pantes Vietnam menang 0-1 di football AFF ... Hatinya lagi semangat karena pajak mereka turun sedang pajak kita naik wkwkwkw.. Banyak Fikiran :),1868332533756338187,,,in,,0,0,0,https://x.com/AndiCyberguard/status/1868332533756338187,222732419,AndiCyberguard
1868330570977288497,Sun Dec 15 16:26:01 +0000 2024,4,@Dennysiregar7 2 Minggu lagi pajak naik bang ,1868331690525114784,,Dennysiregar7,in,,0,1,0,https://x.com/feroferraferri/status/1868331690525114784,1422133217977454593,feroferraferri
1868317268184277350,Sun Dec 15 15:28:43 +0000 2024,0,Ppn 12% tapera pph tier pbb naik pajak kendaraan juga.,1868317268184277350,,,in,He/Him (25),0,0,0,https://x.com/wonrunpit/status/1868317268184277350,2718953388,wonrunpit
1867757403107996158,Sun Dec 15 15:28:24 +0000 2024,0,@ekagumilars @prabowo ga usah aneh2 duit rakyat ko bkn duit pribadi. yg penting pemerintah kerja benar utang berkurang pajak tidak naik stop import. selesai,1868317191407644834,,ekagumilars,in,"Depok, Jawa Barat",0,0,0,https://x.com/THEGAMEA0806/status/1868317191407644834,1595972655223836677,THEGAMEA0806
1868316644902310329,Sun Dec 15 15:26:14 +0000 2024,0,Pajak naik,1868316644902310329,,,in,,0,0,0,https://x.com/not2ndacc/status/1868316644902310329,1222674298315239424,not2ndacc
1867844654961766443,Sun Dec 15 15:22:39 +0000 2024,0,@sujumma @zuzuzumipaaaan Tahu gak Ikn mangkrak karna ada orang bilang pajak kendaraan naik dan gak mau bayar pajak padahal uang penbangunan juga sebagian dari pajak gimana gk mangkrak kalau cuma ngandelin investor.,1868315744490160402,,sujumma,in,Kediri,0,0,0,https://x.com/M4s_B4y/status/1868315744490160402,846267530263969793,M4s_B4y
1868314065283785092,Sun Dec 15 15:15:59 +0000 2024,0,Pajak naik,1868314065283785092,,,in,+62,0,0,0,https://x.com/voyezou/status/1868314065283785092,156815776,voyezou
1868313612458315869,Sun Dec 15 15:14:11 +0000 2024,0,Bayangkan mayoritas warga yg pajaknua gak seberapa itu yang bakal naik itu ya 12% plus lain2 itu GAK BAYAR PAJAK tahun depan bayangin aja dulu efeknya,1868313612458315869,,,in,,0,0,0,https://x.com/Menik407/status/1868313612458315869,342544895,Menik407
1868312989079847006,Sun Dec 15 15:11:42 +0000 2024,0,Bener naik anjing aja naik anjing naik anjing juga enak gak bayar pajak,1868312989079847006,,,in,,0,0,0,https://x.com/Saipeach1/status/1868312989079847006,1014667058250801154,Saipeach1
1868107709419233329,Sun Dec 15 15:10:29 +0000 2024,0,@txtdrimedia PPN naik 12% muncul pajak ini itu rupiah tambah nyungsep. Dahlah...,1868312679439638971,,txtdrimedia,in,,0,0,0,https://x.com/ranqueenie04/status/1868312679439638971,718335736588726272,ranqueenie04
1868309814893523279,Sun Dec 15 14:59:06 +0000 2024,0,Ini seperti nya harus haul buku dari sekarang sebelum pajak naik.,1868309814893523279,,,in,,0,0,0,https://x.com/cadnots/status/1868309814893523279,1830380319188680704,cadnots
1868309549725409568,Sun Dec 15 14:58:02 +0000 2024,2,rokok naik pajak naik harga pangan naik pengeluaran naik melambung jauh terbang tinggi keren pemerintah,1868309549725409568,,,in,,0,1,0,https://x.com/farrrellllll/status/1868309549725409568,1436558182961188869,farrrellllll
1867683903643038208,Sun Dec 15 14:57:36 +0000 2024,0,@alisyarief Harusnya background videonya... Mobil gaib esmeka Kerusakan lingkungan Penderitaan pemilik tanah akibat PSN Penggsuran tanah rempang Pajak naik Hutang naik Pengangguran meningkat Wanted ijazah Duit dikantong 11.000 T Korban judol Korban pinjol Dll,1868309439784349921,,alisyarief,in,,0,0,0,https://x.com/HrdMzn/status/1868309439784349921,998474161268834305,HrdMzn
1868236135350305061,Sun Dec 15 14:54:50 +0000 2024,2,@S4N_W1B1 Siap siap warga jateng mulai 5 Januari daoat dado baru klu beli kendaraan baru pejabat baru pajak baru ini seharusnya berlaku bagi penerima bansos pilkada PPN NAIK 12% PAJAK ANEH ROSEN2 66% joget gemoy yok https://t.co/tbVAKbDgYX,1868308741051080991,https://pbs.twimg.com/media/Ge2Q5dZaEAAVl6i.jpg,S4N_W1B1,in,"Jakarta Selatan, DKI Jakarta",0,0,1,https://x.com/fmaulana179/status/1868308741051080991,2942502020,fmaulana179
1868308361021943970,Sun Dec 15 14:53:19 +0000 2024,0,Sementara negara ini... pajak naik woi ,1868308361021943970,,,in,,0,0,1,https://x.com/clearnightskies/status/1868308361021943970,63103109,clearnightskies
1868305129260421155,Sun Dec 15 14:51:50 +0000 2024,0,@SiaranBolaLive Wajar lh menang Vietnam wong mereka pajak turun ke 8% .. lah indo naik JD 12%,1868307989633126400,,SiaranBolaLive,in,,0,0,0,https://x.com/Izha93045756/status/1868307989633126400,1349272370247176192,Izha93045756
1868306166973161694,Sun Dec 15 14:44:36 +0000 2024,0,Pajak naik 12 % ‍,1868306166973161694,,,in,Semesta Huang Renjun 📍,0,0,0,https://x.com/matchahazelnut_/status/1868306166973161694,1147019439428136960,matchahazelnut_
1867841963938263296,Sun Dec 15 14:41:44 +0000 2024,0,@ARSIPAJA Pajak naik otomatis semua barang ikut naik ekonomi lagi lesu pejabat banyak yg akan dibebaskan. Akankah kriminalitas meningkat?,1868305445540233693,,ARSIPAJA,in,,0,0,0,https://x.com/Aliasefor/status/1868305445540233693,1798315450008580096,Aliasefor
1868107709419233329,Sun Dec 15 14:41:05 +0000 2024,0,@txtdrimedia Gebrakan kita.. Pajak naik..,1868305283262615747,,txtdrimedia,in,,0,0,0,https://x.com/ko_setan/status/1868305283262615747,2830120316,ko_setan
1868107709419233329,Sun Dec 15 14:33:23 +0000 2024,0,@txtdrimedia Gebrakan kita tahun depan kan pajak naik,1868303343833219494,,txtdrimedia,in,,0,0,0,https://x.com/hii_dudeew/status/1868303343833219494,1680351824954662912,hii_dudeew
1868107709419233329,Sun Dec 15 14:26:17 +0000 2024,0,@txtdrimedia PPN 12% Pajak kendaraan ada bayar opsen 66% Cukai rokok naik,1868301558863270288,,txtdrimedia,in,,0,0,0,https://x.com/sabarinpastiwin/status/1868301558863270288,1745468097124036608,sabarinpastiwin
1868301066863075375,Sun Dec 15 14:24:20 +0000 2024,0,Gw kira ini kali anjir.. Yaallah gitu banget ya negara dzolim sama yg gak punya harta berlimpah.. Pdhl kebanyakan yg bayar pajak itu malah rakyat2 biasa yg taat hukum gw aja diomelin bapak gw gara2 ngmong pajak naik terosss tpi imbal baliknya gak keliatan ,1868301066863075375,,,in,,0,1,0,https://x.com/nanov_1308/status/1868301066863075375,1309011000,nanov_1308
1867748674480353327,Sun Dec 15 11:12:43 +0000 2024,3,@NarasiNewsroom Dan gasemua orang punya gaji ump tapi tetep nanggung pajak dan mahalnya harga2 yg ikut naik Emang negara ini niatnya mau matiin rakyatnya sendiri biar nanti yg idup cuma presiden dan pejabatnya aja itukan yg mereka mau menguasai Indonesia dengan kekayaannya,1868252844945780756,,NarasiNewsroom,in,Indonesia,0,0,0,https://x.com/indiabcd_ef/status/1868252844945780756,1355397149077417984,indiabcd_ef
1868107709419233329,Sun Dec 15 11:00:59 +0000 2024,0,@txtdrimedia Pajak naik ,1868249891962851403,,txtdrimedia,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/bearmybunny/status/1868249891962851403,1519527860805181440,bearmybunny
1868107709419233329,Sun Dec 15 10:59:59 +0000 2024,0,@txtdrimedia Pajak naik 12% Kolom pajak motor nambah UMR naik 6.5% pengeluaran buat bayar pajak naik 20% Menyala presiden ku ,1868249642259071193,,txtdrimedia,in,,0,0,0,https://x.com/MPincux/status/1868249642259071193,1015089011180781568,MPincux
1868168302939480407,Sun Dec 15 10:57:40 +0000 2024,0,@hrdbacot Belum ada satu tahun pajak udak naik 12%,1868249056805601380,,hrdbacot,in,Suomi,0,0,0,https://x.com/Menyoutrust_/status/1868249056805601380,3034698260,Menyoutrust_
1867636875831202285,Sun Dec 15 10:54:31 +0000 2024,0,@rotibalegulaa @phi3chan @LindangSyi34548 @18fesss Kok susah klimaks mikirin apa sih? Pajak melejit? Harga selangit? Kan wajar upah naik ya persaingan makin ngejepit... Gk sah dibebankan ke klimaks dong https://t.co/IT5wW8Effj,1868248265885675616,https://pbs.twimg.com/tweet_video_thumb/Ge1Z4-KbwAET2YS.jpg,rotibalegulaa,in,,0,0,0,https://x.com/wannasober/status/1868248265885675616,1640794741842542592,wannasober
1868107709419233329,Sun Dec 15 10:46:21 +0000 2024,0,@txtdrimedia PPN naik.... pajak kendaraan naik dan harga2 kebutuhan ikut menyusul.,1868246208818581602,,txtdrimedia,in,,0,0,0,https://x.com/HimawanEko1/status/1868246208818581602,1493105092471386114,HimawanEko1
1868107709419233329,Sun Dec 15 10:33:39 +0000 2024,0,@txtdrimedia Pajak naik,1868243013857944054,,txtdrimedia,in,,0,0,0,https://x.com/PengamatFilm01/status/1868243013857944054,1742443440192004096,PengamatFilm01
1868242227652431957,Sun Dec 15 10:30:31 +0000 2024,0,pajak naik jadi 12 persen ,1868242227652431957,,,in,,0,0,0,https://x.com/JadeHazel112/status/1868242227652431957,1522030428307157001,JadeHazel112
1868242185000546677,Sun Dec 15 10:30:21 +0000 2024,3,Curiga opsen pajak naik ini demi menguntungkan impor spareparts kendaraan listrik dari Zhongguo &amp; industri ((( perakitannya ))).,1868242185000546677,,,in,Flensburg,0,0,2,https://x.com/duc_of_nowhere/status/1868242185000546677,1795636356536008704,duc_of_nowhere
1868120879252795819,Sun Dec 15 10:27:54 +0000 2024,0,@lordran44 @puanmaharani_ri Kerja bu puan??? Wkwkwk pajak tuh mau naik,1868241567217311805,,lordran44,in,,0,0,0,https://x.com/dryanrembo/status/1868241567217311805,1844219002614317057,dryanrembo
1868238186574655527,Sun Dec 15 10:27:41 +0000 2024,0,@prastow @hanifdhakiri @Afutami @riefky7 Pajak naik mana ada berkah. Blm naik saja sdh pd ngedumel ngumpat jg teriak2 utk batalin. Terori dr mana tuh Mas Pras..,1868241512087335315,,prastow,in,"Banten, Indonesia",0,1,0,https://x.com/RYANKENCANA/status/1868241512087335315,243567232,RYANKENCANA
1868120879252795819,Sun Dec 15 10:27:02 +0000 2024,1,@fucksetanyahu @puanmaharani_ri Astagaa padahal bu puan sedang memperjuangkan agar pajak tidak naik,1868241349516087556,,fucksetanyahu,in,,0,0,0,https://x.com/dryanrembo/status/1868241349516087556,1844219002614317057,dryanrembo
1868241111548084232,Sun Dec 15 10:26:05 +0000 2024,0,Pajak naik,1868241111548084232,,,in,,0,1,0,https://x.com/toyotabrio/status/1868241111548084232,1134282956128702464,toyotabrio
1867829346024796300,Sun Dec 15 10:22:09 +0000 2024,0,@susipudjiastuti @prabowo biar senang Umr naik..tetapi pajak naik. tetap miskin.,1868240121579053233,,susipudjiastuti,in,"Bali, Indonesia",0,0,0,https://x.com/udandikarya/status/1868240121579053233,860511211321831426,udandikarya
1868107709419233329,Sun Dec 15 10:20:01 +0000 2024,1,@txtdrimedia Pajak naik + pajak kendaraan nambah juga hihiw,1868239584540434747,,txtdrimedia,in,,0,0,0,https://x.com/yulianafr__/status/1868239584540434747,391716877,yulianafr__
1868238650653528156,Sun Dec 15 10:16:19 +0000 2024,0,pajak naik transportasi umum jelek mending meninggal,1868238650653528156,,,in,,0,0,0,https://x.com/zessinderlie/status/1868238650653528156,1382893898775744516,zessinderlie
1868238647096652175,Sun Dec 15 10:16:18 +0000 2024,0,Aku kira suamiku trmasuk 58% kan trus aku nnya: ‍ abang kemarin pilih 2 ya? Itu pajak bakalan naik tahun depan *sambil ngomel* ‍ ngga ya abang sama pilih kek adek Waw aku terdiam sejenak sdikit terkejut dan tak mnyangka,1868238647096652175,,,in,,0,0,0,https://x.com/gelasdingin/status/1868238647096652175,1171089983744040962,gelasdingin
1868238309757190483,Sun Dec 15 10:14:57 +0000 2024,0,Yawla pajak gue dipake buat gaji orang beginian mana tahun depan naik hadeuh cape anying,1868238309757190483,,,in,,0,0,0,https://x.com/ubershriek/status/1868238309757190483,194941652,ubershriek
1868107709419233329,Sun Dec 15 10:14:57 +0000 2024,0,@txtdrimedia yang pasti pajak naik,1868238309606244384,,txtdrimedia,in,gang sarkem,0,0,0,https://x.com/dr_slummp/status/1868238309606244384,160164842,dr_slummp
1868107709419233329,Sun Dec 15 10:11:39 +0000 2024,0,@txtdrimedia Gebrakan tahun depan pajak naik .. pajak ppn pajak stnk bahkan pajak thr ..,1868237479519936728,,txtdrimedia,in,"Jambi, Indonesia",0,0,0,https://x.com/agungperdana89/status/1868237479519936728,1387446748679860224,agungperdana89
1868107709419233329,Sun Dec 15 09:02:28 +0000 2024,0,@txtdrimedia Pajak naik ,1868220066271227990,,txtdrimedia,in,,0,0,0,https://x.com/penjagahatii009/status/1868220066271227990,1430537026718244864,penjagahatii009
1868107709419233329,Sun Dec 15 08:52:41 +0000 2024,0,@txtdrimedia gebrakannya pajak naik wkwkwk,1868217605850566661,,txtdrimedia,in,unknown,0,0,0,https://x.com/goldymoment/status/1868217605850566661,1216722608017657856,goldymoment
1868217522497179834,Sun Dec 15 08:52:21 +0000 2024,1,Pajak naik. Apa itu libur? Apa itu hidup tenang? Ini indonesia dulu dijajah bangsa asing skrg dijajah bangsa sendiri.,1868217522497179834,,,in,+62,0,0,0,https://x.com/raxxpl/status/1868217522497179834,1857534684,raxxpl
1868107709419233329,Sun Dec 15 08:44:54 +0000 2024,0,@txtdrimedia Pajak naik,1868215646930235661,,txtdrimedia,in,Sunrise Of Java,0,0,0,https://x.com/radenbayu930/status/1868215646930235661,1831741958169247744,radenbayu930
1868107709419233329,Sun Dec 15 08:44:29 +0000 2024,0,@txtdrimedia pajak naik der,1868215540759830534,,txtdrimedia,in,,0,0,0,https://x.com/bobbbable/status/1868215540759830534,1236640338120282113,bobbbable
1868153213712769257,Sun Dec 15 08:44:02 +0000 2024,0,@BANGSAygSUJUD @prabowo @99propaganda @Alie_Fahnoor @are_inismyname @bitCarli77 @DarekaRendy @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @Ndons_Back Hadeuh sebagian mentri nya terlibat korup. Money politik..pemain anggaran. Kebanyakan omon2. Apbn Dah defisit 400T. Pajak naik. Buzzer rusak,1868215428126032118,,BANGSAygSUJUD,in,Indonesia,0,0,0,https://x.com/Helmi1038270/status/1868215428126032118,1691772969494962176,Helmi1038270
1868214990681108925,Sun Dec 15 08:42:18 +0000 2024,0,Pajak naik kocak,1868214990681108925,,,in,,0,0,0,https://x.com/lightfuryy_/status/1868214990681108925,876696073753903104,lightfuryy_
1868214883495588114,Sun Dec 15 08:41:52 +0000 2024,0,Pajak motor udah mahal tambah naik 66%?!! Anj aja kalo sampe masih banyak jalanan rusak,1868214883495588114,,,in,,0,0,0,https://x.com/kindajre/status/1868214883495588114,1514977624702955521,kindajre
1868107709419233329,Sun Dec 15 08:39:03 +0000 2024,6,@TheCreatorSF @txtdrimedia Jangan lupa pajak naik,1868214175589388384,,TheCreatorSF,in,,0,0,0,https://x.com/darko_side/status/1868214175589388384,1603685237426630656,darko_side
1867866052195234113,Sun Dec 15 08:37:34 +0000 2024,0,@OjolNyambi Baru aja presiden baru terpilih Pajak naik jadi 12 persen Bukanya menjadikan rakyatnya makmur malah sebaliknya Jadi sengsara di negeri sendiri Wajib untuk semua rakyat bergerak Akademisi mahasiswa pengusaha petani buruh masyarakat yg mencintai tanah airnya,1868213802040434761,,OjolNyambi,in,,0,0,0,https://x.com/sprays30645/status/1868213802040434761,1666605952039280641,sprays30645
1868120879252795819,Sun Dec 15 08:35:35 +0000 2024,0,@puanmaharani_ri 2 Minggu lagi tahun berganti...pajak naik ditambah opsen PKB 66 % . BPJS nyusul.. BBM pasti gak mau ketinggalan.. ## Selamat tahun baru ##,1868213300569550951,,puanmaharani_ri,in,,0,0,0,https://x.com/AtanRifky49512/status/1868213300569550951,1756671436297768960,AtanRifky49512
1868107709419233329,Sun Dec 15 08:32:38 +0000 2024,0,@txtdrimedia gebrakan taun depan pajak naik sih katanya,1868212559754711284,,txtdrimedia,in,"Bandung, Indonesia",0,0,0,https://x.com/bilbilbilbuuu/status/1868212559754711284,1680983960044855296,bilbilbilbuuu
1868210707948503375,Sun Dec 15 08:25:17 +0000 2024,0,pajak KB naik 66% PPN naik 12 % pajak harus naik,1868210707948503375,,,in,DKI Jakarta,0,0,0,https://x.com/tyhon9/status/1868210707948503375,107036977,tyhon9
1868107709419233329,Sun Dec 15 08:23:34 +0000 2024,0,@txtdrimedia Pajak naik,1868210279437447511,,txtdrimedia,in,,0,0,0,https://x.com/Anaksulungpp/status/1868210279437447511,1722406601972473856,Anaksulungpp
1868107709419233329,Sun Dec 15 08:22:06 +0000 2024,0,@txtdrimedia Gebrakan kita pajak naik,1868209906635194603,,txtdrimedia,in,"Purwokerto Barat, Indonesia",0,0,0,https://x.com/FebriKhasbulloh/status/1868209906635194603,1477915299441610752,FebriKhasbulloh
1868107709419233329,Sun Dec 15 08:22:03 +0000 2024,0,@txtdrimedia Gebrakan pajak naik,1868209897797816498,,txtdrimedia,in,,0,0,0,https://x.com/wonggabutcuy/status/1868209897797816498,1688031905659424768,wonggabutcuy
1867860134212538789,Sun Dec 15 08:19:18 +0000 2024,0,@tamawepe Gimana caranya ya gw cape bgt tiap hari beritanya ppn naik pajak kendaraan juga nambah besok apalagi ,1868209202696798301,,tamawepe,in,"Bogor, Indonesia",0,0,0,https://x.com/mrsmuthiars/status/1868209202696798301,98920008,mrsmuthiars
1868107709419233329,Sun Dec 15 08:17:49 +0000 2024,0,@txtdrimedia Pajak naik 12%,1868208829684674870,,txtdrimedia,in,Purworejo - Jogjakarta,0,0,0,https://x.com/mas_bud12/status/1868208829684674870,1359209876,mas_bud12
1868107709419233329,Sun Dec 15 08:16:27 +0000 2024,0,@txtdrimedia PPN naik pajak kendaraan bermotor nambah iuran bpjs naik. Yang ga naik cuma gajimu.,1868208484711583765,,txtdrimedia,in,,0,1,0,https://x.com/ieabican/status/1868208484711583765,1000674279254507520,ieabican
1867927340904489102,Sun Dec 15 07:33:25 +0000 2024,0,@WahyuDj99 @jokowi Lengah sedikit pajak naik,1868197656679620613,,WahyuDj99,in,Bandung,0,0,0,https://x.com/SyakirHilim/status/1868197656679620613,1226715774653321219,SyakirHilim
1868132451857699261,Sun Dec 15 07:30:53 +0000 2024,0,@SoftWarNews Mendingan posting bagi bagi susu pajak kendaraan naik dri pada posting suriah yg lagi merdeka,1868197017782243628,,SoftWarNews,in,,0,0,0,https://x.com/NurAli344938/status/1868197017782243628,1756066087895257088,NurAli344938
1868107709419233329,Sun Dec 15 07:28:52 +0000 2024,0,@txtdrimedia Pajak naik lah,1868196510170800427,,txtdrimedia,in,,0,0,0,https://x.com/Nrchrnmr/status/1868196510170800427,425094531,Nrchrnmr
1868109081766224200,Sun Dec 15 07:28:15 +0000 2024,1,@RickyKardjono @QiuQiu_Official Dan perlu diingat jg efek kenaikan cukai rokok dan kenaikan Ppn dari 10 ke 11% itu malah membuat penerimaan negara dari sektor pajak menurun. Kita lihat nanti di thn 2025 dengan case yg sama apakah penerimaan negara bs naik atau malah turun lagi. ,1868196357028319655,,RickyKardjono,in,"Surakarta, Jawa Tengah",0,1,0,https://x.com/dicky_tinton/status/1868196357028319655,63125478,dicky_tinton
1868107709419233329,Sun Dec 15 07:28:08 +0000 2024,0,@txtdrimedia NAIK PAJAK LAH,1868196327571763557,,txtdrimedia,in,"Depok, Jawa Barat",0,0,0,https://x.com/degarthought/status/1868196327571763557,1483746509145645065,degarthought
1868107709419233329,Sun Dec 15 07:17:32 +0000 2024,0,@txtdrimedia Pajak naik tapi gaji gak naik,1868193661332369529,,txtdrimedia,in,,0,0,0,https://x.com/trw_hyuniii/status/1868193661332369529,3229258891,trw_hyuniii
1868193613894815903,Sun Dec 15 07:17:21 +0000 2024,0,Vietnam pajak turun korea presidennya dimakzulkan jepang 4 hari kerja. Indonesia doang keknya pajak naik presidennya begitu kerja keras sampai tipes juga nasib gini gini aja.,1868193613894815903,,,in,Indonesia,0,0,0,https://x.com/peuxtuvoir/status/1868193613894815903,128137409,peuxtuvoir
1868136601593024668,Sun Dec 15 07:15:13 +0000 2024,8,Apa yg dilakukan Pejabat negri ini sangat meresahkan Rakyat Pajak terus Naik tapi tak diiringi dgn pelayanan yg harusnya bagian dari Hak Masyarakat Yang jadi pertanyaan: buat apa sebenernya kita bernegara ? Apa cuma menaikan pajak saja yg Klean bisa?,1868193076516389155,,OmJ_JeNggot,in,Disini,0,1,1,https://x.com/OmJ_JeNggot/status/1868193076516389155,721590341669748736,OmJ_JeNggot
1868192938964156557,Sun Dec 15 07:14:40 +0000 2024,0,PPN 12% Pajak kendaraan naik ,1868192938964156557,,,in,,0,0,0,https://x.com/linnojaem/status/1868192938964156557,965654252,linnojaem
1868192671325704311,Sun Dec 15 07:13:36 +0000 2024,1,Kalau dikita gaji naik pajak juga naik. Berat badan ga ikutan naik,1868192671325704311,,,in,"Melbourne, Victoria",0,2,0,https://x.com/Sztidurgih/status/1868192671325704311,401224759,Sztidurgih
1868089126492520478,Sun Dec 15 07:12:43 +0000 2024,0,@hasyimmah Karena pajak naik. Pajak naik = pengeluaran naik. Pengeluaran naik+ pemasukan gak naik = pusing. Pusing + keadaan gak menentu = gampang emosi. Gampang emosi = butuh pelampiasan. Salah satu bentuk pelampiasan adalah menganiaya yang lemah. Berlaku buat segala lini termasuk polisi.,1868192447576314297,,hasyimmah,in,,0,1,0,https://x.com/AnshariAlif1/status/1868192447576314297,1304565065790578689,AnshariAlif1
1868192439821041767,Sun Dec 15 07:12:41 +0000 2024,0,Tandanya negara gagal ngasih keamanan ya. Trus kerjanya orang-orang yang bertanggungjawab menjaga ketertiban dan keamanan ngapain ya? Sia-sia pajak naik dapetnya bansos doang. Orang kerja dari subuh aja bisa kena mati konyol karena sampah masyarakat mabok sambil nyetir,1868192439821041767,,,in,,0,0,0,https://x.com/happybeall/status/1868192439821041767,926819774784454657,happybeall
1868107709419233329,Sun Dec 15 07:09:20 +0000 2024,0,@txtdrimedia Pajak naik,1868191597768421583,,txtdrimedia,in,,0,0,0,https://x.com/m_wrdhn/status/1868191597768421583,894569271115694080,m_wrdhn
1868191544794308807,Sun Dec 15 07:09:08 +0000 2024,0,Pajak naik tmbah kismin,1868191544794308807,,,in,,0,0,0,https://x.com/novpickmeup/status/1868191544794308807,2494474690,novpickmeup
1868107709419233329,Sun Dec 15 07:04:49 +0000 2024,0,@txtdrimedia Ppn 12% pajak kendaraan bermotor naik,1868190460252238017,,txtdrimedia,in,"NIA, IDN",0,0,0,https://x.com/Naizarusama/status/1868190460252238017,131637345,Naizarusama
1868107709419233329,Sun Dec 15 07:03:53 +0000 2024,0,@txtdrimedia gebrakan konoha mah pajak naik gede-gedean wkwk,1868190223093678237,,txtdrimedia,in,ur home,0,0,0,https://x.com/whooam_/status/1868190223093678237,1244234450310856706,whooam_
1868107709419233329,Sun Dec 15 07:03:03 +0000 2024,0,@txtdrimedia pajak ppn naik 12%,1868190014334795969,,txtdrimedia,in,Indonesia,0,0,0,https://x.com/arbluesky/status/1868190014334795969,1169357781922508801,arbluesky
1867829346024796300,Sun Dec 15 06:59:27 +0000 2024,0,@susipudjiastuti @prabowo Dgn d turunkanx pajak maka daya membeli d pastikan naik ,1868189109224943753,,susipudjiastuti,in,Jakarta,0,0,0,https://x.com/rinimustika18/status/1868189109224943753,969435007,rinimustika18
1868188746837016889,Sun Dec 15 06:58:01 +0000 2024,0,pajak naik 12% hahay,1868188746837016889,,,in,bangsal 1,0,0,0,https://x.com/joyrneyme/status/1868188746837016889,1622402968225193984,joyrneyme
1868107709419233329,Sun Dec 15 06:56:57 +0000 2024,0,@txtdrimedia Pajak naik,1868188479357850028,,txtdrimedia,in,"Balikpapan, Kalimantan Timur",0,0,0,https://x.com/kndaru/status/1868188479357850028,432095958,kndaru
1867829346024796300,Sun Dec 15 06:06:03 +0000 2024,0,@susipudjiastuti @prabowo Daya beli udah hancur + pajak naik = ......,1868175670012154148,,susipudjiastuti,in,Indonesia,0,0,0,https://x.com/rustandiTatang7/status/1868175670012154148,754845062173855745,rustandiTatang7
1868175076677562628,Sun Dec 15 06:03:41 +0000 2024,0,Kalo disini mau ditambahkan jadi 6hari gaji tidak ada naik namun pajak ditambah terus sad,1868175076677562628,,,in,,0,0,0,https://x.com/_ErlanggaAcd/status/1868175076677562628,1534370928905404417,_ErlanggaAcd
1868107709419233329,Sun Dec 15 06:03:15 +0000 2024,0,@txtdrimedia pajak naik 12%,1868174964400238790,,txtdrimedia,in,Ende Lio - Larantuka -Surabaya,0,0,0,https://x.com/OswalLGebo30/status/1868174964400238790,1148951409447981056,OswalLGebo30
1868174293710012826,Sun Dec 15 06:00:35 +0000 2024,0,Kok bs ya vietnam malah nurunin pajak HEBAT gk kebayang makmur rakyatnya.. kl dsni naik trs turun mah ogah.... Yg salah RAKYAT apa PEJABAT nya ini....?,1868174293710012826,,,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/VgwGhe/status/1868174293710012826,1280621521,VgwGhe
1867831776900739246,Sun Dec 15 05:58:21 +0000 2024,0,@bachrum_achmadi Seperti kalau daya beli masyarakat turun.... Bakal naik lagi tu pajak. Hanya untuk menyehatkan APBN. Yg sakit yg bayak pajak,1868173732906500472,,bachrum_achmadi,in,"Batam, Indonesia",0,0,0,https://x.com/BatamWish/status/1868173732906500472,272310510,BatamWish
1868107709419233329,Sun Dec 15 05:58:19 +0000 2024,0,@txtdrimedia Pajak naik,1868173725407084971,,txtdrimedia,in,Zimbabwe,0,0,0,https://x.com/fajardf7/status/1868173725407084971,762805025861095424,fajardf7
1868107709419233329,Sun Dec 15 05:53:43 +0000 2024,2,@txtdrimedia -Pajak naik 12% -Pajak kendaraan tambah 2 -Usulan presiden dan konco2 nya kepala daerah di pilih langsung DPRD -Presiden memberi pengampunan pd4400 napi - APBN tekor -Menteri2 pd minta tambah anggaran - TAPERA -,1868172567560999211,,txtdrimedia,in,,0,0,0,https://x.com/Almabadawi9/status/1868172567560999211,1577993729238974465,Almabadawi9
